time,personID,problemID,1st,1st_reason,2nd,2nd_reason,3rd,3rd_reason,others,understanding,free
12/21/2022 13:32:20,4,11,15,今見ているリストの左側と右側にpivotを基準に分けるというクイックソートの本質的な処理をしているため。,9,リストの右側と左側に分けるためのカーソル位置を決める条件文だから。あくまで1番の処理を行うための条件文だから。,19, pivotを基準に分けるというのを再起的に行う部分だから。ただ引数の与え方などは比較的単純。,,とても理解できた。,
12/21/2022 13:50:13,4,12,29,セグメント木の性質をつかって再起的に探索の関数を呼び出しているため。,21,木を更新する本質的な処理をしているため。1番に比べると複雑な処理はしていない。,14,セグメント木の性質を使って木を表すリストを埋めているため。ただ答えに直接つながる処理ではない。,,まあ理解できた。,
12/21/2022 14:08:44,4,13,27,クラスカル法で最も重要な、辺を重みの小さい順に並べるという処理を行なっているため。,8,Union-Find木で重要である、rootを探すという処理の大事な部分だから。ただ、答えに直接つながるわけではない。,19,Union-Find木で重要な「親」を更新しているため。処理内容としてはかなり単純。,,まあ理解できた。,
12/21/2022 14:21:40,4,14,10,マージソートで適切な順番に並べていくための繰り返し処理だから。,5,マージソートの特徴である、まず半分、半分を分けていく処理を行なっているため。ただ、処理としては半分にして再起的に呼び出しているだけ。,18,残りの部分を「答え」に加える処理をしているため。ただマージソートの本質ではない。,,とても理解できた。,
12/21/2022 14:35:06,4,15,8,距離を更新できれば更新するというベルマンフォード法の本質的な処理だから。,9,NEGATIVE CYCLEの検出をこの条件で行えるのがベルマンフォード法の大事なところだから。ただ最短経路というところには関係ない。,14,辿り着けないとき判定と処理も大事だから。ただ、処理は単純である。,,とても理解できた。,
12/21/2022 14:45:05,4,16,5,挿入する場所を探すという挿入ソートで最も重要な判定があるから。,8,適切な場所に挿入するという処理をしているため。ただ代入しているだけだから。,6,挿入場所の探索の段階で必要な、ずらす処理を行なっているため。必要な処理ではあるが、挿入ソートの本質からは少し離れている。,,とても理解できた。,
12/21/2022 14:57:48,4,17,18,あるノードまでの距離をこの条件文を使って更新する。この方法がダイクストラ法の本質だから。,10,1番の処理で使うcurを更新するのに必要な条件文だから。あくまで1番の処理のための道具。,4,更新を終えたノードを保存するリストは必要だから。ただここではリストを用意しているだけ。,,まあ理解できた。,
12/21/2022 15:05:21,4,18,11,hおきにリストを見て、並べ替えるという繰り返しがシェルソートの本質だから。,18,hを更新しながらソートしていくというのがシェルソートでは重要だから。ただ処理としては単純。,5,適切なhを決める部分。これはソートの効率に関わるため。ただある程度適当でもソートはできる。,,まあ理解できた。,
12/21/2022 15:18:35,4,19,21,文字列のハッシュ値を効率的に更新するという複雑な処理を行なっているから。,22,文字列の一致をハッシュ値によって確認するというのはラビンカープ法の本質だから。ただ、処理としては一致を確認しているだけ。,14,ハッシュ値を求めることはラビンカープ法において重要だから。最初のハッシュ値を単純な方法で求めているだけだから。,,まあ理解できた。,
12/21/2022 15:34:17,4,20,12,次にどこから見ていくかを決めるiにlastを使うというのがシェーカーソートの本質だから。,10,1番の行で使うlastを決める行だから。ただ、lastを決めるだけでこの行自体が重要な処理をしているわけではない。,8,lastの決定においても並べ替えにおいてもこの条件が重要だから。ただどんなソートでもこのような比較条件は現れるため。,,とても理解できた。,
12/21/2022 15:44:53,4,21,27,逆ポーランド記法での演算をする際にスタックをこのように利用するという処理が書かれているから。,33,数字が得られればスタックに入れるというスタックの性質を利用しているから。ただ処理としては単純。,13,pushしたときにはheadを+1するというのはスタックの実装において本質的であるから。ただ逆ポーランド記法の計算には直接的に関係しない。,,とても理解できた。,
12/21/2022 16:15:12,4,22,6,最大公約数を使って答えを求めるという、計算を行なっている部分だから。,2,1番の処理を行うために最大公約数を求める処理を行なっているから。あくまで1番を行うための準備の処理だから。,1,最大公約数を求めるというのを決定している行だから。具体的な処理については書いていないから。,,まあ理解できた。,
12/21/2022 16:25:08,4,23,28,答えを求めるときにcumulative_sum[]の性質を利用して効率的に計算しているから。,22,答えを求めるために必要なcumulative_sum[]を作るために重要な条件文だから。重要だが、問題文の条件をそのまま書いているだけであるため。,12,素数判定を効率的に行なっている部分だから。ただ素数判定はこの問題において道具でしかない。,,とても理解できた。,
12/21/2022 22:30:07,4,24,22,入次数が0のノードをソート済みにするというのがこのソートの本質であるため。,24,キューを使って次に見るノードを管理するのが重要だから。ただこれはソートに必要な道具にすぎないため。,19,queueからどのように取り出すのかを決める行だから。取り出し方を決めているだけなので2番よりは弱い。,,とても理解できた。,
12/21/2022 22:36:59,4,25,11,幅優先探索はノードをキューとして管理することが重要で、この行はそれを表しているから。,15,キューにどのように値を追加しているのかを表す行だから。ただ次のノードを入れるというだけなので2番にした。,14,答えを表すリストを更新している部分だから。ただ探索の本質にはあまり関係ない。,,とても理解できた。,
12/21/2022 22:44:52,4,26,5,kを経由したほうが良いのかどうかを順番に見ていくというのがこのアルゴリズムの本質だから。,9,NEGATIVE CYCLEがあったかどうかを判定している部分だから。ただ判定方法は簡単だから。,12,経路があるのかどうかを判定している部分だから。ただこれは更新も一瞬だから。,,とても理解できた。,
12/21/2022 23:00:43,4,27,17,探索の時に見つかるまでindexを変えながら調べるというのがこのアルゴリズムの本質だから。,8,挿入の時にもすでに入っていたらindexをずらすということが大事だから。ただメインは探索の方にあるため。,20,探索が成功したかどうかを判断する部分だから。ただ処理としてはすごく単純のため。,,とても理解できた。,
12/21/2022 23:11:35,4,28,22,SPFAではキューをこのように使うということが表れている行だから。,20,答えとなるdistを更新する行だから。ただ処理はcostをたすだけで単純だから。,25,NEGATIVE CYCLEを判定している部分だから。ただこの判定はSPFAの本質からは離れている。,,とても理解できた。,
12/21/2022 23:20:09,4,29,13,DPテーブルを更新するというのがこの問題を解く本質となるから。,7,DPテーブルをどのような構造にするのかを決める部分だから。ただ構造を決めているだけ。,9,DPテーブルの自明な部分を埋めているため。自明な部分なので、処理が単純だから。,,まあ理解できた。,
12/21/2022 23:36:01,4,30,12,現在までで最短距離を持つノードをヒープによって取り出すというのがダイクストラ法の本質だから。,16,1番の行で重要な役割を果たすヒープを更新する処理だから。あくまで処理としては更新のみのため。,15,答えとなるdistを更新する行だから。ただダイクストラ法の本質ではないため。,,とても理解できた。,
