time,personID,problemID,1st,1st_reason,2nd,2nd_reason,3rd,3rd_reason,others,understanding,free
12/8/2022 23:45:30,1,12,29,区間に対する処理の際には，注目している区間を子区間に分割し再帰的に処理するというSegment木の核となる発想が表されているため最も重要だと考えた．,21,更新の際は子区間から親区間に結果を伝えるというsegment木の重要な考え方が表されていると考えたため．実装難易度が29行目よりも低いことを考慮して2番目とした．,20,"子区間から親区間へと注目するインデックスを移す処理が書かれているため重要だと考えた．Segment木の発想の中心である1,2番目に比べると実装の細かい部分に当たると考え3番目とした．",,とても理解できた。,
12/8/2022 23:52:05,1,13,27,重みの小さい辺から貪欲に見るというクラスカル法の重要な部分が表現されていると考えたため．,32,注目している辺の両端の頂点が既に連結かどうかを確認する部分であり，クラスカル法の実装において中心的な部分であると考えた．一方で重みの小さい辺から見ることが発想として重要であると考え，2番目とした．,3,UnionFindTreeの実装する上で，自分の親頂点をメモしておくという部分が発想として最も大切だと考えた．一方でこの問題の中心となるアルゴリズムはクラスカル法なので，3番目として選択した．,,とても理解できた。,
12/10/2022 13:26:41,1,14,5,ソートしたい配列を，2つの配列に分割してソートした結果を利用してソートすることを繰り返すというマージソートの肝となる考え方が表されている部分だと考え1番目とした．,6,ソートしたい配列を，2つの配列に分割してソートした結果を利用してソートすることを繰り返すというマージソートの肝となる考え方が表されている部分だと考えて選択した．1番目と同等の理由だが便宜上2番目とした．,11,ソート済の配列2つを使用し，2つの配列を左から見て各要素を比較することでソート済の大きい配列を得るという考え方が表されていると考えたため．配列をより小さな配列に分割するという考え方の方が重要と考え，3番目とした．,,とても理解できた。,
12/9/2022 0:03:09,1,15,5,全ての辺を用いて経路更新を行う操作を頂点の数(-1)回行うことで最短経路を求めるというベルマンフォード法の重要な考え方が表されていると考えたため．,6,全ての辺を用いて経路更新を行う操作を頂点の数(-1)回行うことで最短経路を求めるというベルマンフォード法の重要な考え方が表されていると考えたため選択した．一方で，頂点の数-1回の更新で済むという部分は1番目で表されているため，こちらは2番目とした．,9,"負の閉路がなければ，最短経路の更新はV-1回で終了することを用いて負の閉路を検出する箇所であり，負の閉路があるような設定では重要だと考えた．最短経路を求めるという点において1,2番目の方がより重要と考え，3番目とした．",,とても理解できた。,
12/12/2022 2:24:16,1,16,2,注目している要素を，既にソートされた配列のどこに入れるかを決定することを繰り返し，最終的に全ての要素をソートするというアルゴリズムの考え方を表現していると考えたため．,5,"要素を入れ替えるための条件を定義した部分であり，ミスが起こりやすいと考え選択した．
1番目の行の方がアルゴリズムの全体像を捉えていると考えて2番目とした．",8,注目している要素の挿入位置が決定される部分であるため選択した．ロジックとしては平易であるため3番目とした．,,とても理解できた。,
12/10/2022 13:15:10,1,17,21,現在到達している頂点の中で距離が最も小さい頂点の距離を確定して良いというダイクストラ法の考え方の根本となる部分が記載されているため．,10,全ての頂点を見ることで現在到達している頂点の中で距離が最小となるものを見つけるという考え方を最もよく表していると考え選択した．1番目のようにダイクストラ法のアルゴリズムの最重要な部分ではないと考え，2番とした．,9,全ての頂点を見ることで現在到達している頂点の中で距離が最小となるものを見つけるという考え方を最もよく表していると考え選択した．2番目の方がこの考え方をより端的に表していると考えて3番目とした．,,とても理解できた。,
12/12/2022 12:12:55,1,18,11,特定の間隔で配列を見ることを表しており，シェルソートの考え方の重要な部分だと考えたため．,14,挿入ソートを行うことを端的に表しており，1番目と合わせてシェルソートの考え方を表していると考えたため．配列を特定の間隔で飛ばしながら見るという考え方の方が重要だと考えて2番目に選択した．,18,"間隔を狭めていくことを表しているおり，1,2番目と合わせてシェルソートの考え方を表していると考えて選択した．挿入ソートを間隔を開けて行うという考え方に比べれば重要度は低いと考えて3番目とした．",,とても理解できた。,
12/12/2022 2:31:28,1,19,21,ハッシュの更新式を表しており，このように前のハッシュを利用して簡単に次のハッシュを計算できることがこのアルゴリズムを成り立たせていると考えたため．,22,ハッシュ値の一致を用いて文字列を照合するという発想を表しており重要だと考え選択した．ハッシュの計算が高速に行えるという点の方が重要だと考え，2番目とした．,16,今後ハッシュの計算に利用する変数をあらかじめ計算しており実装の工夫として大切だと考えたため．アルゴリズムの核というよりは実装の工夫にあたると考え3番目に選択した．,,とても理解できた。,
12/12/2022 12:33:28,1,20,12,最後にスワップが行われたところから，逆向きに走査を行うというシェーカーソートの考え方を最もよく表していると考えて選択した．,18,最後にスワップが行われたところから，逆向きに走査を行うというシェーカーソートの考え方をよく表していると考えて選択した．1番目と同等の重要さだが，便宜上2番目とした．,5,"最後に更新が行われた場所に着目するというシェーカーソートの考え方をよく表している行だと考えて選択した．1,2番目が表している考え方の方がより本質的と考えて3番目とした．",,まあ理解できた。,
12/10/2022 13:20:43,1,21,22,この問題をスタックを用いて解くことができるということを初めて知り，発想としても簡単ではないと感じたため1番目に選択した．,18,スタックの実装において，要素を取り出す際に，self.headという変数が次に要素を配置するインデックスであることに注意して1減らしてから要素を取り出す必要があり，スタックの実装の中心部分であるとともに注意も必要であるため選択した．スタックを利用するという発想の方がこの問題においては重要と考え，2番目とした．,13,スタックの実装の中心部分であると考えて選択した．2番目ほど注意を必要としないと考え，3番目とした．,,とても理解できた。,
12/10/2022 13:08:34,1,22,2,最大公約数を再帰に求めることを表しており，発想として最も重要かつ難しいところだと考え選択した．,6,2数の最小公倍数が最大公約数を使って求められるという考え方や，問題の考察部分を表していることから選択した．計算量に関係するアルゴリズムの部分を含んでいないため2番目とした．,1,あまり重要とは考えていないが，最大公約数を求める関数を定義しているため，他の行よりは比較的重要と考え，3番目に選択した．,,とても理解できた。,
12/12/2022 2:41:27,1,23,13,ある素数の倍数(自身を除く)は合成数であるという事実を利用するアルゴリズムの考え方を最も端的に表していると考えたため．,12,ある素数の倍数(自身を除く)は合成数であるという事実を利用するアルゴリズムの考え方をよく表していると考えたため．1番目に選択した行の方がより端的に表していると考え，2番目に選択した．,21,累積和を用いて複数のクエリに対応するという考え方を表していると考えたため．一方でエラトステネスのふるいを用いることの方が発想として難易度が高いと考えこちらは3番目とした．,,とても理解できた。,
12/10/2022 13:04:29,1,24,24,入次数が0になった頂点を先入先出のキューに入れることによって，トポロジカル順に頂点を取り出すことができるという考えを表しているため，最も重要だと考えた．,22,入次数が0の頂点を起点に考えることでトポロジカル順序にソートできるという考え方を表していると考えたため選択した．1の方がより考え方を端的に表していると考え2番目とした．,14,入次数が0の頂点を起点に考えることでトポロジカル順序にソートできるという考え方を表していると考えたため．2と同様の理由であり同等の重要度だと考え，便宜上3番目とした．,,とても理解できた。,
12/10/2022 12:59:15,1,25,15,見つけた未訪問の頂点をキューに入れることで，BFSの順序で頂点を探索できるという考え方を表しているため．,11,訪問済みの頂点をキューから取り出すことでBFS順で探索を行えることを表している行であるため重要と考えて選択した．1番目の方がこの考え方をより端的に表していると考えて，2番目に選択した．,13,未訪問の頂点であるかどうかを確認する操作であり，ミスが起こりやすい部分だと考えて選択した．アルゴリズムの根幹となる部分ではないと考え3番目とした．,,とても理解できた。,
12/12/2022 2:57:41,1,26,5,"i, jの距離をkを経由する場合としない場合に分けて計算するというワーシャルフロイド法の重要な考え方を表しているため．",2,経由頂点のループを一番外側にしなければ計算順序が間違ってしまい，ミスが起こりやすいと考えたため選択した．1番目で選択した箇所ほどアルゴリズムの本質を表している訳ではないので2番目とした．,8,"負閉路検出のための条件を表している箇所であるため選択した．1,2番目ほどアルゴリズムの核心部分ではないと考え3番目とした．",,まあ理解できた。,
12/10/2022 12:54:40,1,27,18,求めたい要素を変換した先に他の要素が存在しなければ，その要素が記録されていないというハッシュの性質を活かしている部分だと考えたため.,20,注目したインデックスに目的の要素がない場合に次に探すインデックスを決定する処理を記載しているため．1番ほどハッシュの性質の根幹にはかかわらないと考え，2番目に選択した．,8,要素を配置したいインデックスに他要素が既にある場合の処理を記載しているため．2番目と処理としては同等であるため，同じくらい重要だが，便宜上3番目とした.,,とても理解できた。,
12/12/2022 12:25:47,1,28,22,距離が更新された頂点だけをキューに入れることにより，無駄な距離更新の確認を省くという考え方を表しているため選択した．,18,距離が更新された頂点に隣接する頂点に関しては距離の更新の確認を行うというSPFAの考え方を表している行であるため，選択した．1番の方が同じ考え方を端的に表している部分だと考え，こちらは2番目とした．,25,"負閉路が検出できる条件を表しており重要だと考えた．SPFAの中心的な考え方は1,2番目であると考えて3番目とした．",,まあ理解できた。,
12/10/2022 12:48:46,1,29,7,本問題ではDPテーブルを作成する際に価値を軸に作成する工夫が必要であり，この問題を解く上でそこが最も重要だと考えるため．,13,DPの更新式が書かれているため選択した．本問題ではDPテーブルの構築の部分の方が発想としてより工夫が必要だと考え，こちらは2番目とした．,16,"本問題ではdpテーブルを利用し,値が特定の条件を満たすようなインデックスを返すという若干の工夫が必要であるため選択した．DPテーブルの構築，更新ほど重要ではないと考え，3番目とした．",,とても理解できた。,
12/10/2022 11:43:29,1,30,12,これまで見た頂点の中で最も距離が小さい点は距離を確定して良いというダイクストラ法の考え方が表されていると考えたため．,16,候補となる頂点を優先度付きキューに入れることで，短い順に取り出すことができるという実装上の最も重要な工夫であると考えたため．一方で，アルゴリズムの発想を表現している1番目ほどは重要でないと考えた．,8,"優先度付きキューを使うという実装の工夫を表しているため選択した．アルゴリズムのロジックの部分ではないため1,2番目よりも重要度は下がると考えた．",,とても理解できた。,
