time,personID,problemID,1st,1st_reason,2nd,2nd_reason,3rd,3rd_reason,others,understanding,free
12/30/2022 20:08:27,10,11,5,pivotをarr[left]と置くことで、whileの中身がシンプルになるので重要だと思いました。,19,再帰を使うことは1番よりも思いつきやすいので、2番目に重要であると思いました。,15,値をスワップさせることはクイックソートで基本的なので、3番目に重要であると思いました。,,まあ理解できた。,
12/30/2022 20:22:32,10,12,21,updateで親をたどりながら更新していることがとても重要だと思ったため。,29,最小値を取得する関数を、再帰を使って実装しているのもupdateの次にするべきこととして重要だと思いました。,44,1番や2番の次に、updateとfindを呼び出している部分が問題を解く上で重要だと思いました。,,あまり理解できなかった。,
12/30/2022 20:34:53,10,13,32,閉路を作らないことを確認することがクラスカル法で、最も重要であると思ったため。,14,二つの木構造をまとめる実装は、unionfindにおいてとても重要であるから、2番目に重要であると思った。1番の方が、クラスカル法のアルゴリズムで気にするところだと思った。,8,木構造の根を探すことは、使われていないがunionfindにおいてとても重要であるから、3番目に重要であると思った。,,まあ理解できた。,
12/30/2022 20:44:25,10,14,5,2つに分割して再帰でマージソートすることが大切であると思ったため。,11,1番ができた上で、小さい方から順に入れていくことが2番目に重要であると思ったため。,18,1番2番ができた上で、余った要素をくっつけることが大切だと思ったため。,,まあ理解できた。,
12/30/2022 21:03:04,10,15,9,ベルマン・フォード法において負の閉路の検知することがとても重要だと思ったため。,8,1番に気をつけた上で、全ての辺に対してdistの更新を行う部分が、重要だと思った,6,1番2番に気をつけた上で、ダイクストラと違い、全ての辺に対しての計算を毎回行うことが重要だと思った。,,まあ理解できた。,
12/30/2022 21:09:26,10,16,6,tmpより大きい部分を後ろにずらすことは挿入ソートにおいて、最も重要であると思ったため。,8,1番に気をつけた上で、止まったところで退避させた値を戻すことが、2番目に重要だと思ったため。,4,1番や2番と比べて、容易だが、一旦別の場所に退避させることが重要であると思った。,,まあ理解できた。,
12/30/2022 21:28:35,10,17,19,距離を短く出来る場合は更新することが最も重要だと思いました。,10,1番に気をつけた上で、現在までで最短距離を持つ未確定のノードを取り出すことが重要だと思ったため。,21,1番2番に気をつけた上で、done[cur]をTrueにし忘れないようにすることが重要だと思った。,,まあ理解できた。,
12/30/2022 21:59:08,10,18,16,16行目により前に戻って比較するようにして、間隔ごとに挿入ソートをしていて、重要であると感じた。,5,シェルソートは、間隔の決め方も重要であるので、2番目に重要であると思った。,18,基本的だが、h//3を忘れないことが大切なので、3番に重要であると思った。,,まあ理解できた。,
12/30/2022 22:35:13,10,19,21,しゃくとり法的な考えを用いており、最も重要であると考えたため。,14,1番ほどの工夫ではないが、t_hashとp_hashを計算することが2番目に重要であると思った。,16,1番2番に気をつけた上で、base_l_powerも剰余を取りながら、更新することが3番目に重要であると思った。,,まあ理解できた。,
12/30/2022 22:49:02,10,20,13,シェーカーソートでは、両方向からバブルソートをすることが大切だと思ったため。,14,1番方針に基づいて、後ろから比較するときは、大きい方が後ろに来るようにするのが重要だから。,3,1、2番に気をつけて、rightを一番後ろで初期化することが重要だから。,,まあ理解できた。,
12/30/2022 23:52:20,10,21,13,pushしたときに、headをずらすことがstackにおいて重要だと思ったため。,18,1番と同じように、popするときは、headを-1することで戻すことが重要だと思ったため。,27,1番2番などに注意して、実装したstackを用いて、逆ポーランド記法の計算をしていて重要だと思ったため。,,まあ理解できた。,
12/31/2022 0:00:07,10,22,2,このプログラムの中で、最大公約数を求める部分が一番重要であると思ったため。,6,1番で実装したgcdを用いて、最小公倍数をgcdを用いて、求めることが2番目に重要であるため。,5,入力を分割して、intにすることは重要であるが、本質的ではないため、3番目に重要であると思った。,,とても理解できた。,
12/31/2022 0:23:40,10,23,12,素数の倍数をFalseにしていて、エラトステネスの篩において重要だと思ったため。,8,1番の上で、i * i <= Nとすることで計算量をこの部分の計算量をO(√N)に抑えることができて、重要であると思った。,21,1番2番に注意して実装した関数を用いて、累積和により、区間の中の条件を満たす数の個数を出していて重要だと感じたため。,,とても理解できた。,
12/31/2022 0:44:38,10,24,21,まず入次数0につながるノードの入次数を1減らすことが重要であるから。,23,1番で入次数を1減らした後、0になったものをsortedに追加することが重要であるから。,24,1番で入次数を1減らした後、2番と同じように0になったものをqueueに追加することが重要であるから。,,とても理解できた。,
12/31/2022 0:55:15,10,25,11,bfsにおいて、queueのデータ構造を使うことが重要であるため。,13,1番のデータ構造を用いた上で、訪問したノードは訪ねないようにすることが重要であるため。,6,1番や2番より基本的だが、start地点のdistの値を0で初期化することを忘れないことが重要であるため。,,まあ理解できた。,
12/31/2022 1:18:21,10,26,2,三つのfor文の順番に気をつけることが重要であると思ったため。,5,1番に基づいて、5行目の式で更新することが重要であると思ったため。,8,1番2番と別に、負の閉路の検出をすることも得られた最短距離が正しいかに関わり、本質ではないが重要であるため。,,まあ理解できた。,
12/31/2022 1:34:47,10,27,8,hashが空いてるところまでindexを更新して、xを入れることが重要であると思ったため。,18,hash[index] == -1の時は、その後も調べる必要がないので、return Falseする工夫が重要だと思いました。,6,1番2番より基本的かもしれないが、x % MAXの値をハッシュ値とすることも重要だと思いました。,,まあ理解できた。,
12/31/2022 1:52:33,10,28,25,spfaにおいて、負の経路の検出をして、whie文を抜けることは重要であると思ったため。,21,1番の次に、すでに調べたノードは飛ばすことが重要であると思ったため。,20,1番2番の次に、ベルマンフォードと同じようにdistを更新することが重要だと思ったため。,,まあ理解できた。,
12/31/2022 2:07:54,10,29,13,動的計画法において、dpテーブルの値の更新が最も重要だと思ったため。,7,1番の値の更新ができるように、dpテーブルを初期化することが重要だと思ったため。,9,1番2番に加え、最初の状態を0で初期化しておくことが重要だと思ったため。,,まあ理解できた。,
12/31/2022 2:20:25,10,30,16,ヒープを用いて、更新した後、一番小さいものが上に来るようにすることが重要だと思ったため。,15,1番の工夫に加え、ダイクストラ法のアルゴリズムに基づいた値の更新も重要だと思ったため。,8,1番2番の次に、ヒープの構造を利用して計算量を下げることが重要だと思ったため。,,まあ理解できた。,
